,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,date,station,precip,tmax,tmin,tmax_sq,tmin_sq,startdate2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
692,2016,11,27,2016-11-27,331,6,4867,109561,0.0,,USC00186350,0.0,51.0,34.0,2601.0,1156.0,2016-11-27,0,0,0,0,0,0,1
693,2016,11,28,2016-11-28,332,0,8027,110224,0.0,,USC00186350,0.0,52.0,30.0,2704.0,900.0,2016-11-28,1,0,0,0,0,0,0
694,2016,11,29,2016-11-29,333,1,6331,110889,0.0,,USC00186350,0.03,54.0,30.0,2916.0,900.0,2016-11-29,0,1,0,0,0,0,0
695,2016,11,30,2016-11-30,334,2,6170,111556,0.0,,USC00186350,0.16,65.0,49.0,4225.0,2401.0,2016-11-30,0,0,1,0,0,0,0
696,2016,12,1,2016-12-01,335,3,9131,112225,0.0,,USC00186350,0.63,74.0,51.0,5476.0,2601.0,2016-12-01,0,0,0,1,0,0,0
697,2016,12,2,2016-12-02,336,4,8411,112896,0.0,,USC00186350,0.0,57.0,43.0,3249.0,1849.0,2016-12-02,0,0,0,0,1,0,0
698,2016,12,3,2016-12-03,337,5,6209,113569,0.0,,USC00186350,0.0,52.0,42.0,2704.0,1764.0,2016-12-03,0,0,0,0,0,1,0
699,2016,12,4,2016-12-04,338,6,5264,114244,0.0,,USC00186350,0.0,50.0,37.0,2500.0,1369.0,2016-12-04,0,0,0,0,0,0,1
700,2016,12,5,2016-12-05,339,0,8210,114921,0.0,,USC00186350,0.34,47.0,40.0,2209.0,1600.0,2016-12-05,1,0,0,0,0,0,0
701,2016,12,6,2016-12-06,340,1,3893,115600,0.0,,USC00186350,0.0,55.0,41.0,3025.0,1681.0,2016-12-06,0,1,0,0,0,0,0
702,2016,12,7,2016-12-07,341,2,8655,116281,0.0,,USC00186350,1.06,51.0,41.0,2601.0,1681.0,2016-12-07,0,0,1,0,0,0,0
703,2016,12,8,2016-12-08,342,3,7993,116964,0.0,,USC00186350,0.0,50.0,32.0,2500.0,1024.0,2016-12-08,0,0,0,1,0,0,0
704,2016,12,9,2016-12-09,343,4,6419,117649,0.0,,USC00186350,0.0,47.0,30.0,2209.0,900.0,2016-12-09,0,0,0,0,1,0,0
705,2016,12,10,2016-12-10,344,5,4202,118336,0.0,,USC00186350,0.0,39.0,28.0,1521.0,784.0,2016-12-10,0,0,0,0,0,1,0
706,2016,12,11,2016-12-11,345,6,3815,119025,0.0,,USC00186350,0.0,36.0,25.0,1296.0,625.0,2016-12-11,0,0,0,0,0,0,1
707,2016,12,12,2016-12-12,346,0,7037,119716,0.0,,USC00186350,0.17,46.0,31.0,2116.0,961.0,2016-12-12,1,0,0,0,0,0,0
708,2016,12,13,2016-12-13,347,1,7743,120409,0.0,,USC00186350,0.0,54.0,36.0,2916.0,1296.0,2016-12-13,0,1,0,0,0,0,0
709,2016,12,14,2016-12-14,348,2,7610,121104,0.0,,USC00186350,0.0,47.0,36.0,2209.0,1296.0,2016-12-14,0,0,1,0,0,0,0
710,2016,12,15,2016-12-15,349,3,4556,121801,0.0,,USC00186350,0.0,47.0,28.0,2209.0,784.0,2016-12-15,0,0,0,1,0,0,0
711,2016,12,16,2016-12-16,350,4,4517,122500,0.0,,USC00186350,0.0,28.0,16.0,784.0,256.0,2016-12-16,0,0,0,0,1,0,0
712,2016,12,17,2016-12-17,351,5,2319,123201,0.0,,USC00186350,0.8,30.0,17.0,900.0,289.0,2016-12-17,0,0,0,0,0,1,0
713,2016,12,18,2016-12-18,352,6,3313,123904,0.0,,USC00186350,0.07,60.0,17.0,3600.0,289.0,2016-12-18,0,0,0,0,0,0,1
714,2016,12,19,2016-12-19,353,0,6328,124609,0.0,,USC00186350,0.0,65.0,31.0,4225.0,961.0,2016-12-19,1,0,0,0,0,0,0
715,2016,12,20,2016-12-20,354,1,6106,125316,0.0,,USC00186350,0.0,36.0,22.0,1296.0,484.0,2016-12-20,0,1,0,0,0,0,0
716,2016,12,21,2016-12-21,355,2,6587,126025,0.0,,USC00186350,0.0,37.0,23.0,1369.0,529.0,2016-12-21,0,0,1,0,0,0,0
717,2016,12,22,2016-12-22,356,3,6187,126736,0.0,,USC00186350,0.0,49.0,26.0,2401.0,676.0,2016-12-22,0,0,0,1,0,0,0
718,2016,12,23,2016-12-23,357,4,4209,127449,0.0,,USC00186350,0.0,57.0,28.0,3249.0,784.0,2016-12-23,0,0,0,0,1,0,0
719,2016,12,24,2016-12-24,358,5,1372,128164,0.0,,USC00186350,0.55,47.0,29.0,2209.0,841.0,2016-12-24,0,0,0,0,0,1,0
720,2016,12,25,2016-12-25,359,6,2155,128881,0.0,,USC00186350,0.08,51.0,34.0,2601.0,1156.0,2016-12-25,0,0,0,0,0,0,1
721,2016,12,26,2016-12-26,360,0,2361,129600,0.0,,USC00186350,0.0,50.0,32.0,2500.0,1024.0,2016-12-26,1,0,0,0,0,0,0
722,2016,12,27,2016-12-27,361,1,5803,130321,0.0,,USC00186350,0.0,57.0,39.0,3249.0,1521.0,2016-12-27,0,1,0,0,0,0,0
723,2016,12,28,2016-12-28,362,2,6396,131044,0.0,,USC00186350,0.0,65.0,37.0,4225.0,1369.0,2016-12-28,0,0,1,0,0,0,0
724,2016,12,29,2016-12-29,363,3,4254,131769,0.0,,USC00186350,0.24,49.0,32.0,2401.0,1024.0,2016-12-29,0,0,0,1,0,0,0
725,2016,12,30,2016-12-30,364,4,4447,132496,0.0,,USC00186350,0.0,50.0,34.0,2500.0,1156.0,2016-12-30,0,0,0,0,1,0,0
726,2016,12,31,2016-12-31,365,5,3217,133225,0.0,,USC00186350,0.0,42.0,27.0,1764.0,729.0,2016-12-31,0,0,0,0,0,1,0
